itrial,d,method,coverage,width
22,180,naive,0.67,2.9679370004052625
22,180,jackknife,0.79,3.5866610071361777
22,180,jackknife+,0.79,3.601407553370765
22,180,jackknife-mm,0.81,3.7775800377762
22,180,CV+,0.81,3.742518150909584
22,180,split,0.82,4.255521271220857
23,180,naive,0.87,2.885071278707704
23,180,jackknife,0.95,3.465266704494428
23,180,jackknife+,0.95,3.490117891570776
23,180,jackknife-mm,0.96,3.645357325082893
23,180,CV+,0.95,3.537457997864816
23,180,split,0.91,3.7657705982314273
24,180,naive,0.89,2.824607060286919
24,180,jackknife,0.92,3.471035972316283
24,180,jackknife+,0.92,3.455708522194671
24,180,jackknife-mm,0.93,3.646629544416076
24,180,CV+,0.93,3.6367691103936886
24,180,split,0.9,3.837025211084851
25,180,naive,0.83,2.832687719573575
25,180,jackknife,0.92,3.5041675078273533
25,180,jackknife+,0.92,3.497689158742885
25,180,jackknife-mm,0.94,3.6857242230935645
25,180,CV+,0.95,3.6696359441946256
25,180,split,0.92,3.879439904319948
26,180,naive,0.81,3.0092894662186382
26,180,jackknife,0.89,3.6522272782528535
26,180,jackknife+,0.89,3.6413037064413523
26,180,jackknife-mm,0.91,3.8405723419270164
26,180,CV+,0.9,3.7334454565411646
26,180,split,0.95,4.303557765580463
27,180,naive,0.86,2.94394232943355
27,180,jackknife,0.93,3.589813179329878
27,180,jackknife+,0.93,3.596801524064527
27,180,jackknife-mm,0.94,3.7771686002160205
27,180,CV+,0.94,3.7539579197651487
27,180,split,0.88,3.977322368339908
28,180,naive,0.8,2.950213695473683
28,180,jackknife,0.85,3.605808980039474
28,180,jackknife+,0.85,3.6004803813492416
28,180,jackknife-mm,0.87,3.7940545411828324
28,180,CV+,0.86,3.654030278949087
28,180,split,0.91,4.22445477744604
29,180,naive,0.83,2.7804701495062454
29,180,jackknife,0.92,3.415738867925653
29,180,jackknife+,0.92,3.4160699741984177
29,180,jackknife-mm,0.93,3.592792442685802
29,180,CV+,0.93,3.5615273085533175
29,180,split,0.94,3.719637144663852
30,180,naive,0.81,3.02861910175577
30,180,jackknife,0.95,3.687017490949705
30,180,jackknife+,0.95,3.7028498139045594
30,180,jackknife-mm,0.95,3.879089320841254
30,180,CV+,0.95,3.827712686770001
30,180,split,0.92,4.253381661528176
31,180,naive,0.85,2.926230123263588
31,180,jackknife,0.92,3.574166155432465
31,180,jackknife+,0.92,3.5607877853694254
31,180,jackknife-mm,0.93,3.7573596969431535
31,180,CV+,0.92,3.619979910490758
31,180,split,0.93,4.292844513919688
32,180,naive,0.79,3.146758261614745
32,180,jackknife,0.91,3.8498088996416255
32,180,jackknife+,0.91,3.8315868711291885
32,180,jackknife-mm,0.91,4.032679786110808
32,180,CV+,0.91,3.8607799506405245
32,180,split,0.88,4.454022469679974
33,180,naive,0.81,2.9365005019978927
33,180,jackknife,0.89,3.584916206729987
33,180,jackknife+,0.89,3.5750596880381122
33,180,jackknife-mm,0.9,3.774351740670495
33,180,CV+,0.89,3.6996804079136187
33,180,split,0.87,4.035622873859141
34,180,naive,0.78,3.023606959751667
34,180,jackknife,0.86,3.6964922192787673
34,180,jackknife+,0.86,3.706217683031324
34,180,jackknife-mm,0.86,3.8763879928460643
34,180,CV+,0.86,3.7813465321409376
34,180,split,0.84,3.9846041699595385
35,180,naive,0.86,3.169173059591793
35,180,jackknife,0.95,3.815107417903406
35,180,jackknife+,0.95,3.822857712109552
35,180,jackknife-mm,0.96,4.019022652182507
35,180,CV+,0.96,3.946523013201886
35,180,split,0.94,4.221068621363018
36,180,naive,0.76,2.963842915398313
36,180,jackknife,0.83,3.611671883354556
36,180,jackknife+,0.83,3.6038927668768572
36,180,jackknife-mm,0.88,3.7942917443935276
36,180,CV+,0.84,3.6929487513959147
36,180,split,0.89,4.414488619353518
37,180,naive,0.77,2.920432842975028
37,180,jackknife,0.87,3.5957402635959483
37,180,jackknife+,0.87,3.5972121352478625
37,180,jackknife-mm,0.87,3.7741462240881556
37,180,CV+,0.87,3.678888337994818
37,180,split,0.81,3.853730806792105
38,180,naive,0.86,2.909239232097755
38,180,jackknife,0.93,3.510165536915415
38,180,jackknife+,0.93,3.5248025788229267
38,180,jackknife-mm,0.95,3.6976324022967986
38,180,CV+,0.95,3.6194674158808042
38,180,split,0.91,4.057907131394582
39,180,naive,0.84,3.0514399724111922
39,180,jackknife,0.9,3.7181828021422274
39,180,jackknife+,0.9,3.7126752767039015
39,180,jackknife-mm,0.91,3.9056072569260833
39,180,CV+,0.9,3.7702693029838743
39,180,split,0.91,4.178773329149505
40,180,naive,0.86,2.995998237990897
40,180,jackknife,0.92,3.6314209174166816
40,180,jackknife+,0.92,3.6199856354544426
40,180,jackknife-mm,0.92,3.827505204944105
40,180,CV+,0.92,3.6710744678803713
40,180,split,0.9,4.258223476315932
41,180,naive,0.83,2.938978258275345
41,180,jackknife,0.92,3.5604810958937505
41,180,jackknife+,0.92,3.5542284147408987
41,180,jackknife-mm,0.94,3.753871276593714
41,180,CV+,0.92,3.6199649107594998
41,180,split,0.87,3.900993730778268
42,180,naive,0.74,2.950326797329831
42,180,jackknife,0.85,3.596709422206592
42,180,jackknife+,0.85,3.5934426071015424
42,180,jackknife-mm,0.86,3.7816854993623967
42,180,CV+,0.85,3.7157869299191306
42,180,split,0.85,4.001121108271317
43,180,naive,0.79,2.98444095984363
43,180,jackknife,0.86,3.6243352548428294
43,180,jackknife+,0.86,3.6300363637802735
43,180,jackknife-mm,0.88,3.805813157649145
43,180,CV+,0.87,3.7347679908623888
43,180,split,0.83,3.896625730486847
44,180,naive,0.86,3.089296717573386
44,180,jackknife,0.93,3.7638244480579215
44,180,jackknife+,0.93,3.7643809762121383
44,180,jackknife-mm,0.96,3.954337342398381
44,180,CV+,0.93,3.7027767257493593
44,180,split,0.92,4.148347787679353
45,180,naive,0.84,3.0625695778576687
45,180,jackknife,0.92,3.7039346817263663
45,180,jackknife+,0.92,3.7061848385205036
45,180,jackknife-mm,0.92,3.8936935037335076
45,180,CV+,0.92,3.727706675135897
45,180,split,0.92,4.202061023843953
46,180,naive,0.85,2.9910177440317853
46,180,jackknife,0.94,3.664378664016226
46,180,jackknife+,0.94,3.671621695497306
46,180,jackknife-mm,0.95,3.8450415969168956
46,180,CV+,0.94,3.765413390048809
46,180,split,0.94,4.27133031794051
47,180,naive,0.79,2.9086753479096163
47,180,jackknife,0.88,3.5709423775045948
47,180,jackknife+,0.88,3.5486359495040647
47,180,jackknife-mm,0.91,3.744448052037305
47,180,CV+,0.88,3.5519741049458764
47,180,split,0.9,4.102903206193945
48,180,naive,0.79,2.8461310327649914
48,180,jackknife,0.89,3.493803702868602
48,180,jackknife+,0.89,3.5013465016982392
48,180,jackknife-mm,0.91,3.6822310352146577
48,180,CV+,0.91,3.617085035893893
48,180,split,0.89,4.297907593351979
49,180,naive,0.84,2.957950288863945
49,180,jackknife,0.89,3.6150389959857474
49,180,jackknife+,0.89,3.63109764399299
49,180,jackknife-mm,0.92,3.804192471493293
49,180,CV+,0.91,3.773260140471024
49,180,split,0.84,4.0727697213450265
0,185,naive,0.84,2.9741384195627347
0,185,jackknife,0.88,3.6400871808192874
0,185,jackknife+,0.88,3.6419893635195217
0,185,jackknife-mm,0.9,3.8277483639965566
0,185,CV+,0.9,3.7956616875128297
0,185,split,0.86,4.074648398142809
1,185,naive,0.89,3.073316395443044
1,185,jackknife,0.94,3.7710285763735625
1,185,jackknife+,0.94,3.76574578248453
1,185,jackknife-mm,0.95,3.9555868620755414
1,185,CV+,0.95,3.9296406725915403
1,185,split,0.95,4.0853947416570735
2,185,naive,0.74,2.8648601334857835
2,185,jackknife,0.86,3.5513524962234992
2,185,jackknife+,0.85,3.527864511325952
2,185,jackknife-mm,0.9,3.730612420219165
2,185,CV+,0.87,3.584219992192738
2,185,split,0.86,4.2656683839741
3,185,naive,0.75,2.9730313038074865
3,185,jackknife,0.85,3.6376380266125397
3,185,jackknife+,0.85,3.644837504359467
3,185,jackknife-mm,0.88,3.8263979550893494
3,185,CV+,0.88,3.8063398933160535
3,185,split,0.92,4.163366724904903
4,185,naive,0.84,2.8343488482408157
4,185,jackknife,0.9,3.4784444153305207
4,185,jackknife+,0.9,3.481705821903816
4,185,jackknife-mm,0.9,3.6728425824444666
4,185,CV+,0.9,3.6323248436321296
4,185,split,0.93,4.343953873099553
5,185,naive,0.83,2.929918618065125
5,185,jackknife,0.89,3.582848836467805
5,185,jackknife+,0.89,3.5910414914658784
5,185,jackknife-mm,0.89,3.764765970150017
5,185,CV+,0.89,3.7061738566060125
5,185,split,0.93,4.049709865020493
6,185,naive,0.9,2.879758072604824
6,185,jackknife,0.93,3.554969406274319
6,185,jackknife+,0.93,3.56557167657711
6,185,jackknife-mm,0.93,3.745396028515649
6,185,CV+,0.93,3.7186988134357404
6,185,split,0.89,4.174279162172122
7,185,naive,0.82,2.9587041046260714
7,185,jackknife,0.89,3.674842171101564
7,185,jackknife+,0.88,3.65251357512252
7,185,jackknife-mm,0.91,3.8778686268746143
7,185,CV+,0.89,3.778143358622263
7,185,split,0.88,4.344890729612348
8,185,naive,0.83,3.018460039783826
8,185,jackknife,0.88,3.693582749110723
8,185,jackknife+,0.88,3.706774815321929
8,185,jackknife-mm,0.92,3.883443016143666
8,185,CV+,0.89,3.785524107534336
8,185,split,0.91,4.065695451227152
9,185,naive,0.73,2.995175557421437
9,185,jackknife,0.82,3.6786288474578246
9,185,jackknife+,0.82,3.6769362378754322
9,185,jackknife-mm,0.85,3.863417934550964
9,185,CV+,0.82,3.7908154638405005
9,185,split,0.82,4.357799533095825
10,185,naive,0.82,2.885361180869572
10,185,jackknife,0.87,3.5383231003366236
10,185,jackknife+,0.87,3.5329674676752676
10,185,jackknife-mm,0.9,3.7266431520048617
10,185,CV+,0.89,3.6720257010435104
10,185,split,0.91,4.167617114164556
11,185,naive,0.74,2.939087789607734
11,185,jackknife,0.86,3.634698958198499
11,185,jackknife+,0.86,3.6353663255428916
11,185,jackknife-mm,0.9,3.81917366055819
11,185,CV+,0.9,3.737352815171872
11,185,split,0.88,4.167096721306835
12,185,naive,0.75,2.972408122056544
12,185,jackknife,0.88,3.626450663039975
12,185,jackknife+,0.88,3.6327299946404787
12,185,jackknife-mm,0.91,3.816801266956021
12,185,CV+,0.9,3.711736343879947
12,185,split,0.92,4.10519497345524
13,185,naive,0.85,3.1026174156986825
13,185,jackknife,0.89,3.847702926226987
13,185,jackknife+,0.89,3.8537211068468196
13,185,jackknife-mm,0.9,4.037729223859461
13,185,CV+,0.91,3.942167623389533
13,185,split,0.93,4.415301248981677
14,185,naive,0.87,3.046794596194309
14,185,jackknife,0.94,3.7311441474161584
14,185,jackknife+,0.94,3.728818119696754
14,185,jackknife-mm,0.97,3.9299210125399453
14,185,CV+,0.94,3.7627309956467077
14,185,split,0.89,4.1689031481438965
15,185,naive,0.84,2.9348780364552454
15,185,jackknife,0.9,3.6401452311260574
15,185,jackknife+,0.9,3.6378174420618605
15,185,jackknife-mm,0.93,3.825714922811809
15,185,CV+,0.92,3.73737658859133
15,185,split,0.91,4.482828470867147
16,185,naive,0.8,2.9844915621556494
16,185,jackknife,0.9,3.645170257568905
16,185,jackknife+,0.9,3.6254148590200295
16,185,jackknife-mm,0.91,3.825466018870848
16,185,CV+,0.9,3.735648503790181
16,185,split,0.88,4.231576436079521
17,185,naive,0.8,2.8350937365665145
17,185,jackknife,0.87,3.4599182736049188
17,185,jackknife+,0.87,3.459433935992462
17,185,jackknife-mm,0.89,3.6385354816957887
17,185,CV+,0.89,3.589315005203529
17,185,split,0.87,4.022660378270717
18,185,naive,0.83,3.0376930765554517
18,185,jackknife,0.89,3.7330017021981843
18,185,jackknife+,0.9,3.722825965996078
18,185,jackknife-mm,0.93,3.917685096556056
18,185,CV+,0.91,3.7357821730084737
18,185,split,0.9,4.447264352643515
19,185,naive,0.77,2.876316203091992
19,185,jackknife,0.91,3.5658076618053083
19,185,jackknife+,0.91,3.572732238496099
19,185,jackknife-mm,0.92,3.748499359966398
19,185,CV+,0.92,3.6826194275479343
19,185,split,0.9,4.277379602818716
20,185,naive,0.79,2.914798629213463
20,185,jackknife,0.85,3.601995454602347
20,185,jackknife+,0.85,3.5873291671974954
20,185,jackknife-mm,0.91,3.7951828105146763
20,185,CV+,0.86,3.613408345284644
20,185,split,0.9,4.0238790116982095
21,185,naive,0.81,2.933315794945921
21,185,jackknife,0.87,3.5657077315538044
21,185,jackknife+,0.87,3.5893656187063043
21,185,jackknife-mm,0.89,3.7552667070632246
21,185,CV+,0.87,3.6435594198296752
21,185,split,0.89,4.0627457937913904
22,185,naive,0.84,2.9246979824408426
22,185,jackknife,0.92,3.5868491720499183
22,185,jackknife+,0.92,3.5846919153476335
22,185,jackknife-mm,0.92,3.7750050692815984
22,185,CV+,0.92,3.6973998101993955
22,185,split,0.93,4.475183715371146
23,185,naive,0.88,2.973483482673735
23,185,jackknife,0.96,3.637159493873691
23,185,jackknife+,0.95,3.6255227232345395
23,185,jackknife-mm,0.97,3.8319212154866267
23,185,CV+,0.95,3.6478839174088424
23,185,split,0.95,4.044073561237339
24,185,naive,0.74,2.9756063251372216
24,185,jackknife,0.85,3.6256458954574615
24,185,jackknife+,0.85,3.6390156964645866
24,185,jackknife-mm,0.87,3.809903034277329
24,185,CV+,0.87,3.731727126304695
24,185,split,0.86,4.168519334185202
25,185,naive,0.84,3.038022840363988
25,185,jackknife,0.91,3.7300151943101114
25,185,jackknife+,0.91,3.722054197090322
25,185,jackknife-mm,0.93,3.906778451732468
25,185,CV+,0.91,3.7827808214744856
25,185,split,0.85,4.277150882231056
26,185,naive,0.82,3.0025463941162998
26,185,jackknife,0.9,3.669656572799284
26,185,jackknife+,0.89,3.671866588971032
26,185,jackknife-mm,0.91,3.8468370185555445
26,185,CV+,0.91,3.755598406821379
26,185,split,0.89,3.9570477460737408
27,185,naive,0.85,3.102759336807617
27,185,jackknife,0.89,3.8275803680760574
27,185,jackknife+,0.89,3.8158399402672503
27,185,jackknife-mm,0.89,4.0193313449300145
27,185,CV+,0.89,3.8854697236600164
27,185,split,0.91,4.318575328991301
28,185,naive,0.87,2.87948909457384
28,185,jackknife,0.95,3.5681174083009792
28,185,jackknife+,0.95,3.576670102563778
28,185,jackknife-mm,0.96,3.750514622098749
28,185,CV+,0.96,3.6934585147079497
28,185,split,0.93,4.073386729867873
29,185,naive,0.88,3.010168731572287
29,185,jackknife,0.94,3.68375101069317
29,185,jackknife+,0.94,3.6929705913364215
29,185,jackknife-mm,0.95,3.8640844226012074
29,185,CV+,0.94,3.7669628974394196
29,185,split,0.88,4.138103536122909
30,185,naive,0.81,2.9704334923120173
30,185,jackknife,0.87,3.627430965875965
30,185,jackknife+,0.85,3.610419983184177
30,185,jackknife-mm,0.91,3.8199537326284965
30,185,CV+,0.89,3.68183766248736
30,185,split,0.88,4.276213474230814
31,185,naive,0.76,3.0316927823937805
31,185,jackknife,0.85,3.6867149491045614
31,185,jackknife+,0.85,3.690523294056588
31,185,jackknife-mm,0.88,3.8867984242996436
31,185,CV+,0.85,3.7262234123175495
31,185,split,0.85,4.089060302722602
32,185,naive,0.89,2.8859380620713804
32,185,jackknife,0.93,3.5741351703965787
32,185,jackknife+,0.93,3.571974753427576
32,185,jackknife-mm,0.93,3.763217956367954
32,185,CV+,0.94,3.7110846675707254
32,185,split,0.94,3.976618414731035
33,185,naive,0.76,2.829371182012265
33,185,jackknife,0.84,3.491221106921367
33,185,jackknife+,0.84,3.496137764604519
33,185,jackknife-mm,0.85,3.67207135211959
33,185,CV+,0.84,3.6257962875711898
33,185,split,0.86,4.006784368164352
34,185,naive,0.76,2.9453985693663696
34,185,jackknife,0.85,3.5990074528488463
34,185,jackknife+,0.85,3.590985837039274
34,185,jackknife-mm,0.89,3.784942939493941
34,185,CV+,0.88,3.717462342532575
34,185,split,0.81,4.1944594727123095
35,185,naive,0.82,2.97355239777598
35,185,jackknife,0.92,3.6874878845312686
35,185,jackknife+,0.92,3.677561928545502
35,185,jackknife-mm,0.95,3.8625130808392885
35,185,CV+,0.92,3.6623641717946858
35,185,split,0.94,4.038021071451056
36,185,naive,0.83,3.1072263965326328
36,185,jackknife,0.91,3.795202954016096
36,185,jackknife+,0.91,3.8044541268655747
36,185,jackknife-mm,0.93,3.986774301852498
36,185,CV+,0.92,3.8869003717095336
36,185,split,0.91,4.435124086773839
37,185,naive,0.82,3.0412784703759517
37,185,jackknife,0.91,3.748355482111721
37,185,jackknife+,0.91,3.753481504790116
37,185,jackknife-mm,0.92,3.9352369610729045
37,185,CV+,0.91,3.900942396738367
37,185,split,0.92,4.14244794212243
38,185,naive,0.8,3.068294946441806
38,185,jackknife,0.89,3.749283658232894
38,185,jackknife+,0.89,3.76271673730399
38,185,jackknife-mm,0.92,3.945153766526607
38,185,CV+,0.91,3.932911084493695
38,185,split,0.93,4.5046373295532485
39,185,naive,0.86,2.938995044138632
39,185,jackknife,0.91,3.5992938802929033
39,185,jackknife+,0.91,3.6119911467125987
39,185,jackknife-mm,0.93,3.795539033553563
39,185,CV+,0.93,3.7758531995913494
39,185,split,0.87,4.063335773337979
40,185,naive,0.89,3.0624157812567883
40,185,jackknife,0.96,3.753219612795759
40,185,jackknife+,0.96,3.749560373726992
40,185,jackknife-mm,0.97,3.9440328685328865
40,185,CV+,0.97,3.895580934035402
40,185,split,0.95,4.2716498766986355
41,185,naive,0.83,3.0490297846590506
41,185,jackknife,0.96,3.724764095731876
41,185,jackknife+,0.96,3.7209194595766455
41,185,jackknife-mm,0.96,3.9120518610393606
41,185,CV+,0.96,3.789867888549964
41,185,split,0.92,4.162811797621084
42,185,naive,0.85,2.952729599394496
42,185,jackknife,0.93,3.5776990439484795
42,185,jackknife+,0.94,3.5939859913257903
42,185,jackknife-mm,0.96,3.7581799957509223
42,185,CV+,0.96,3.6522051731657483
42,185,split,0.92,4.009931903062637
43,185,naive,0.8,3.1283034903971942
43,185,jackknife,0.9,3.8612411922300693
43,185,jackknife+,0.9,3.8724079842217924
43,185,jackknife-mm,0.91,4.0587159754731585
43,185,CV+,0.9,3.980441928513647
43,185,split,0.91,4.4599404217760785
44,185,naive,0.8,2.963740725939634
44,185,jackknife,0.87,3.61793393970468
44,185,jackknife+,0.88,3.6239462542530707
44,185,jackknife-mm,0.88,3.805821200216577
44,185,CV+,0.88,3.693554089856574
44,185,split,0.9,4.21625044056155
45,185,naive,0.76,2.733679102388523
45,185,jackknife,0.83,3.3305975544210633
45,185,jackknife+,0.83,3.3298695907669646
45,185,jackknife-mm,0.86,3.503714744236356
45,185,CV+,0.86,3.4660820540312547
45,185,split,0.88,3.970284178321326
46,185,naive,0.85,3.0480555270975414
46,185,jackknife,0.93,3.75299574004862
46,185,jackknife+,0.92,3.7591839822234863
46,185,jackknife-mm,0.95,3.948083493253258
46,185,CV+,0.93,3.834340508309486
46,185,split,0.92,3.9833099256646425
47,185,naive,0.77,2.9309078462307294
47,185,jackknife,0.83,3.596488491205416
47,185,jackknife+,0.83,3.6087261118596006
47,185,jackknife-mm,0.85,3.774340371547085
47,185,CV+,0.85,3.7177331638925146
47,185,split,0.87,4.352052225227339
48,185,naive,0.8,2.9344421512086245
48,185,jackknife,0.93,3.6174593677576308
48,185,jackknife+,0.93,3.623172331679831
48,185,jackknife-mm,0.94,3.8145137664679214
48,185,CV+,0.93,3.740407483771431
48,185,split,0.87,4.204047723591981
49,185,naive,0.73,2.7760379654885714
49,185,jackknife,0.81,3.398242289694094
49,185,jackknife+,0.83,3.433273131021724
49,185,jackknife-mm,0.85,3.578563099405332
49,185,CV+,0.85,3.561419786098129
49,185,split,0.86,4.168918066652164
0,190,naive,0.76,2.9609511151304218
0,190,jackknife,0.83,3.666093269944403
0,190,jackknife+,0.83,3.6568354167700563
0,190,jackknife-mm,0.88,3.844299396153712
0,190,CV+,0.84,3.698725769962733
0,190,split,0.83,4.0703147890703235
1,190,naive,0.75,2.999555040612792
1,190,jackknife,0.86,3.709401270947504
1,190,jackknife+,0.86,3.7097050871214976
1,190,jackknife-mm,0.88,3.8999564925604364
1,190,CV+,0.86,3.7979363985917196
1,190,split,0.89,4.357752072298198
2,190,naive,0.81,2.9548117459428833
2,190,jackknife,0.9,3.680279734407046
2,190,jackknife+,0.9,3.6909155778380107
2,190,jackknife-mm,0.9,3.8676276369807425
2,190,CV+,0.9,3.7704674096656485
2,190,split,0.86,4.081060321390908
3,190,naive,0.85,2.9961336041758573
3,190,jackknife,0.91,3.740572498483289
3,190,jackknife+,0.91,3.7286923812490613
3,190,jackknife-mm,0.93,3.9401017662882167
3,190,CV+,0.91,3.773763091534643
3,190,split,0.92,4.3513001753939315
4,190,naive,0.87,2.908771053599285
4,190,jackknife,0.91,3.6207756704503153
4,190,jackknife+,0.91,3.6103238426585635
4,190,jackknife-mm,0.92,3.8093086531490057
4,190,CV+,0.91,3.6940769299487655
4,190,split,0.93,4.046371773619227
5,190,naive,0.81,2.9167261664470114
5,190,jackknife,0.88,3.6047779499049812
5,190,jackknife+,0.88,3.5979653552325352
5,190,jackknife-mm,0.88,3.7867704353043483
5,190,CV+,0.88,3.7097168617481064
5,190,split,0.89,4.0385482984312775
6,190,naive,0.82,3.1346294891451096
6,190,jackknife,0.89,3.8837380148963248
6,190,jackknife+,0.89,3.88588892838742
6,190,jackknife-mm,0.94,4.092882860752757
6,190,CV+,0.93,4.017956708667876
6,190,split,0.93,4.358004644880094
